"price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
10750,"500","f",88668,2001,"Black","5","Gasoline","SoA","unsp","Alloy"
15992,"500","t",68952,2004,"other","5","Gasoline","SoA","Premium","Alloy"
16888,"500","t",102379,2006,"Gray","5","Gasoline","Pac","unsp","Alloy"
7800,"500","f",181342,2000,"White","5","Gasoline","Pac","Premium","Premium"
9899,"500","t",76237,2002,"Silver","5","Gasoline","New","Bose","Alloy"
4500,"500","f",189143,2001,"other","5","Gasoline","Mid","unsp","Alloy"
16920,"500","f",66657,2005,"Silver","5","Gasoline","Mid","unsp","unsp"
6990,"500","f",106497,2002,"Black","5","Gasoline","SoA","Premium","Alloy"
24777,"500","f",88965,2006,"Black","5","Gasoline","Mtn","Premium","Alloy"
16977,"500","f",111063,2006,"Silver","5","Gasoline","Mid","Bose","Alloy"
6995,"500","f",151870,2001,"Silver","5","Gasoline","Pac","unsp","Alloy"
7995,"500","f",126405,2002,"White","5","Gasoline","Mid","Bose","Alloy"
15999,"600","f",62377,2004,"Black","5.5","Gasoline","SoA","Bose","unsp"
28995,"65 AMG","t",73298,2006,"Gray","6","Gasoline","ENC","unsp","Alloy"
19995,"65 AMG","f",111760,2006,"Silver","6","Gasoline","SoA","unsp","Alloy"
11895,"430","f",72580,2005,"Black","4.3","Gasoline","Mid","unsp","Alloy"
9311,"430","t",111691,2004,"Blue","4.3","Gasoline","Mid","Bose","Alloy"
11995,"430","f",99588,2004,"Silver","4.3","Gasoline","Pac","unsp","unsp"
14500,"430","f",91550,2006,"Blue","4.3","Gasoline","New","Bose","unsp"
23999,"430","f",65403,2004,"Black","4.3","Gasoline","Pac","unsp","Premium"
10995,"430","f",102743,2004,"unsp","4.3","Gasoline","SoA","Premium","Alloy"
10995,"430","f",108523,2004,"Gray","4.3","Gasoline","ENC","unsp","Alloy"
12991,"430","f",84109,2004,"unsp","4.3","Gasoline","SoA","Premium","Alloy"
10491,"430","f",116869,2004,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
16900,"430","f",93953,2006,"unsp","4.3","Gasoline","ENC","unsp","unsp"
16985,"430","f",51630,2005,"unsp","4.3","Gasoline","ENC","unsp","unsp"
9950,"430","f",146981,2005,"unsp","4.3","Gasoline","SoA","unsp","Alloy"
13985,"500","f",142021,2005,"Silver","5","Gasoline","Mid","unsp","unsp"
8995,"500","f",107797,2005,"Black","5","Gasoline","Mid","unsp","Alloy"
14492,"500","f",87939,2005,"Blue","5","Gasoline","ENC","Bose","Alloy"
14992,"500","f",113738,2006,"Silver","5","Gasoline","WNC","unsp","Alloy"
14952,"500","f",129596,2004,"Black","5","Gasoline","SoA","unsp","unsp"
8901,"500","f",99648,2003,"Silver","5","Gasoline","ENC","Premium","Alloy"
14990,"500","f",96496,2006,"Black","5","Gasoline","WNC","Premium","Alloy"
32980,"550","t",28313,2007,"Black","5.5","Gasoline","SoA","unsp","unsp"
28899,"550","f",52255,2008,"Black","5.5","Gasoline","WSC","Harman Kardon","unsp"
32995,"550","f",84254,2008,"Black","5.5","Gasoline","Pac","unsp","unsp"
34988,"550","f",49708,2008,"Blue","5.5","Gasoline","Pac","unsp","unsp"
31997,"550","t",40522,2007,"Silver","5.5","Gasoline","SoA","unsp","Alloy"
29950,"550","f",73297,2007,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
29991,"550","f",57376,2007,"Black","5.5","Gasoline","Pac","unsp","unsp"
25991,"550","f",93577,2007,"Black","5.5","Gasoline","Pac","unsp","unsp"
33888,"550","f",67980,2008,"Black","5.5","Gasoline","WSC","unsp","unsp"
28995,"550","f",106145,2009,"Black","5.5","Gasoline","Pac","unsp","Premium"
19999,"550","f",112575,2007,"Gray","5.5","Gasoline","ENC","unsp","unsp"
26888,"550","f",90493,2007,"Silver","5.5","Gasoline","Pac","Harman Kardon","unsp"
29690,"550","f",54037,2009,"Gray","5.5","Gasoline","Pac","unsp","Alloy"
24999,"550","f",92190,2007,"Black","5.5","Gasoline","Mtn","Premium","unsp"
26900,"550","f",92033,2007,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
31499,"550","f",69627,2007,"Gray","5.5","Gasoline","SoA","unsp","Alloy"
27400,"550","f",75000,2007,"Silver","5.5","Gasoline","Mtn","unsp","Alloy"
22774,"550","f",91375,2007,"other","5.5","Gasoline","Pac","Harman Kardon","unsp"
25999,"550","f",92661,2008,"Blue","5.5","Gasoline","SoA","Premium","unsp"
32888,"550","f",73819,2009,"Black","5.5","Gasoline","Pac","unsp","unsp"
22980,"550","f",107023,2007,"Gray","5.5","Gasoline","SoA","unsp","unsp"
26487,"550","t",98290,2007,"Black","5.5","Gasoline","Pac","Premium","Premium"
32500,"550","f",62800,2008,"Black","5.5","Gasoline","WSC","Harman Kardon","unsp"
32989,"550","f",72742,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
29900,"550","f",74066,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
22997,"550","f",103223,2007,"Gray","5.5","Gasoline","ENC","Harman Kardon","Alloy"
20994,"550","f",72312,2007,"Silver","5.5","Gasoline","SoA","Harman Kardon","unsp"
20777,"550","f",108900,2007,"Black","5.5","Gasoline","Mtn","unsp","Alloy"
15750,"550","f",131600,2007,"unsp","5.5","Gasoline","Pac","Premium","Alloy"
24995,"550","f",76121,2007,"Black","5.5","Gasoline","WSC","Harman Kardon","other"
31998,"550","f",71300,2007,"Silver","5.5","Gasoline","SoA","Premium","Alloy"
26849,"550","t",86545,2008,"Blue","5.5","Gasoline","WSC","unsp","Alloy"
34880,"550","f",53621,2008,"Silver","5.5","Gasoline","Pac","unsp","unsp"
32500,"550","f",63853,2008,"White","5.5","Gasoline","SoA","Harman Kardon","unsp"
33000,"550","f",58723,2008,"Black","5.5","Gasoline","SoA","unsp","Alloy"
32614,"550","t",42977,2008,"Silver","5.5","Gasoline","Pac","Premium","Alloy"
27997,"550","f",71645,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
32900,"550","t",72442,2007,"Silver","5.5","Gasoline","Pac","unsp","Alloy"
25977,"550","f",69809,2007,"Black","5.5","Gasoline","SoA","Premium","unsp"
24290,"550","f",96687,2007,"Silver","5.5","Gasoline","SoA","Harman Kardon","unsp"
24000,"550","t",88823,2007,"Silver","5.5","Gasoline","New","Harman Kardon","Alloy"
42988,"600","t",29696,2008,"Gray","5.5","Gasoline","SoA","Premium","Alloy"
41940,"600","f",29396,2007,"White","5.5","Gasoline","SoA","Premium","Alloy"
44929,"63 AMG","f",49755,2008,"Black","6.3","Gasoline","Mid","Premium","Alloy"
38500,"63 AMG","f",103032,2008,"Blue","6.3","Gasoline","Pac","Harman Kardon","unsp"
49995,"63 AMG","f",45551,2009,"Silver","6.3","Gasoline","Mid","Premium","Alloy"
45884,"63 AMG","f",35629,2009,"Silver","6.3","Gasoline","WSC","Harman Kardon","Alloy"
49999,"63 AMG","f",42021,2009,"unsp","6.3","Gasoline","SoA","Premium","Alloy"
59950,"65 AMG","f",15421,2007,"other","6","Gasoline","Mtn","unsp","unsp"
37994,"65 AMG","t",68375,2007,"other","6","Gasoline","ENC","Premium","Alloy"
39991,"550","f",42748,2010,"Silver","5.5","Gasoline","WSC","Harman Kardon","unsp"
49991,"550","f",25283,2010,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
60445,"550","t",22158,2011,"Black","5.5","Gasoline","WSC","unsp","Alloy"
39800,"550","f",69001,2010,"White","5.5","Gasoline","ESC","Premium","unsp"
47992,"550","t",42169,2010,"White","5.5","Gasoline","SoA","Harman Kardon","unsp"
38700,"550","f",52721,2011,"Black","5.5","Gasoline","SoA","unsp","unsp"
45999,"550","f",38217,2011,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
54990,"550","t",31069,2011,"Black","5.5","Gasoline","SoA","unsp","unsp"
39891,"550","f",46342,2010,"Black","5.5","Gasoline","Mtn","unsp","Alloy"
41995,"550","f",32733,2010,"White","5.5","Gasoline","ENC","Harman Kardon","unsp"
34999,"550","f",62551,2010,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
71999,"550","f",3751,2011,"Silver","5.5","Gasoline","SoA","unsp","Alloy"
41900,"550","f",34506,2010,"Silver","5.5","Gasoline","WSC","unsp","Alloy"
55290,"550","t",26742,2011,"Silver","5.5","Gasoline","SoA","unsp","unsp"
58991,"550","f",11555,2011,"Black","5.5","Gasoline","WSC","Harman Kardon","unsp"
58950,"550","f",21587,2012,"Silver","4.6","Gasoline","WSC","Harman Kardon","unsp"
49554,"550","t",20981,2012,"unsp","4.6","Gasoline","WSC","Harman Kardon","Alloy"
64888,"550","f",21121,2012,"unsp","4.6","Gasoline","Pac","unsp","unsp"
57995,"550","f",9099,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
63988,"550","f",24780,2013,"White","4.6","Gasoline","SoA","unsp","unsp"
58205,"550","f",14385,2013,"Black","4.6","Gasoline","WSC","unsp","unsp"
59900,"550","f",16030,2013,"Black","4.6","Gasoline","SoA","Premium","Alloy"
59995,"550","t",23519,2013,"White","4.6","Gasoline","WSC","Harman Kardon","Alloy"
63800,"550","f",35644,2012,"White","4.6","Gasoline","ESC","unsp","Alloy"
52995,"550","t",48221,2012,"Gray","4.6","Gasoline","Mid","unsp","Alloy"
66975,"63 AMG","f",13149,2011,"Silver","5.5","Gasoline","SoA","Harman Kardon","Alloy"
77995,"63 AMG","f",28321,2011,"unsp","5.5","Gasoline","SoA","Bang Olufsen","Alloy"
51888,"63 AMG","f",59444,2010,"Black","6.3","Gasoline","Pac","Premium","unsp"
34400,"550","t",50856,2008,"Gray","5.5","Gasoline","SoA","Premium","Alloy"
34499,"550","f",54089,2008,"Black","5.5","Gasoline","ESC","Harman Kardon","unsp"
27995,"550","f",91217,2008,"Gray","5.5","Gasoline","Mid","unsp","unsp"
34487,"550","f",55231,2009,"White","5.5","Gasoline","SoA","Premium","Alloy"
33995,"550","f",74559,2009,"White","5.5","Gasoline","WSC","Harman Kardon","Alloy"
39988,"550","f",70175,2009,"Black","5.5","Gasoline","SoA","unsp","unsp"
25990,"550","f",82327,2009,"White","5.5","Gasoline","Mid","Premium","Alloy"
34988,"550","t",29996,2009,"Gray","5.5","Gasoline","SoA","unsp","unsp"
27949,"550","f",63135,2007,"White","5.5","Gasoline","Mtn","Premium","unsp"
34994,"550","f",40334,2007,"Black","5.5","Gasoline","New","Harman Kardon","Alloy"
22983,"550","f",92515,2008,"Black","5.5","Gasoline","ESC","Harman Kardon","Alloy"
32876,"550","t",57568,2008,"Blue","5.5","Gasoline","ENC","Premium","Alloy"
34990,"550","f",59303,2008,"White","5.5","Gasoline","Mid","Harman Kardon","Alloy"
33995,"550","f",77785,2009,"Black","5.5","Gasoline","Pac","Harman Kardon","Alloy"
27995,"550","f",48617,2007,"Gray","5.5","Gasoline","Mid","Harman Kardon","unsp"
28995,"550","t",87651,2007,"Black","5.5","Gasoline","Mid","unsp","Alloy"
37992,"550","f",36942,2009,"other","5.5","Gasoline","Mtn","Premium","Alloy"
32786,"550","f",51263,2007,"White","5.5","Gasoline","Mtn","unsp","unsp"
28695,"550","f",64296,2007,"unsp","5.5","Gasoline","Mid","unsp","Alloy"
25995,"550","f",92526,2009,"Black","5.5","Gasoline","New","Harman Kardon","Alloy"
49988,"550","t",12350,2009,"Silver","5.5","Gasoline","WSC","unsp","unsp"
23799,"550","f",98222,2007,"Black","5.5","Gasoline","Mid","Premium","Alloy"
39991,"550","f",32460,2008,"White","5.5","Gasoline","Mid","Premium","Alloy"
34980,"550","f",94397,2009,"White","5.5","Gasoline","Mid","Premium","unsp"
47995,"550","f",31500,2010,"unsp","5.5","Gasoline","Mid","unsp","Alloy"
39995,"550","f",67869,2011,"Silver","5.5","Gasoline","WSC","Harman Kardon","unsp"
46900,"550","f",54663,2011,"Black","5.5","Gasoline","Pac","Premium","Alloy"
38900,"550","f",71862,2010,"Silver","5.5","Gasoline","SoA","unsp","Alloy"
59995,"550","f",30321,2011,"Black","5.5","Gasoline","New","unsp","Alloy"
49994,"550","t",46529,2011,"White","5.5","Gasoline","Mid","Premium","unsp"
39900,"550","f",29132,2011,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
35999,"550","f",43363,2010,"Blue","5.5","Gasoline","SoA","Premium","Alloy"
36995,"550","f",59500,2010,"White","5.5","Gasoline","Mid","unsp","Alloy"
46998,"550","f",33568,2011,"Black","5.5","Gasoline","New","unsp","unsp"
35995,"550","f",71101,2010,"other","5.5","Gasoline","ESC","Premium","other"
45999,"550","f",33754,2011,"Black","5.5","Gasoline","Mid","Premium","Alloy"
39995,"550","f",47044,2011,"Black","5.5","Gasoline","Mid","unsp","Alloy"
53998,"550","t",30577,2011,"Silver","5.5","Gasoline","New","Harman Kardon","Alloy"
38999,"550","f",45456,2010,"White","5.5","Gasoline","SoA","Premium","Premium"
51990,"550","f",41352,2011,"Silver","5.5","Gasoline","WNC","Harman Kardon","Alloy"
49990,"550","f",19118,2011,"Black","5.5","Gasoline","ENC","Harman Kardon","Alloy"
46995,"550","t",49115,2010,"Black","5.5","Gasoline","ENC","Harman Kardon","unsp"
47900,"550","f",40270,2012,"Black","4.6","Gasoline","ENC","Harman Kardon","unsp"
46995,"550","f",32757,2012,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
51900,"550","t",42115,2012,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
58995,"550","f",19989,2012,"Silver","4.6","Gasoline","WSC","Harman Kardon","Alloy"
39777,"550","f",46072,2012,"Gray","4.6","Gasoline","SoA","Harman Kardon","unsp"
58991,"550","f",21780,2012,"Black","4.6","Gasoline","SoA","unsp","unsp"
46888,"550","f",36812,2012,"Black","4.6","Gasoline","New","unsp","Alloy"
64810,"550","f",29350,2013,"Silver","4.6","Gasoline","ESC","Harman Kardon","Alloy"
69981,"550","t",15165,2012,"Black","4.6","Gasoline","Mid","Premium","Alloy"
54995,"550","f",12753,2012,"Silver","4.6","Gasoline","WSC","Harman Kardon","Alloy"
49999,"550","t",25962,2012,"Blue","4.6","Gasoline","ENC","Harman Kardon","Alloy"
48999,"550","t",38691,2013,"Silver","4.6","Gasoline","SoA","Premium","Alloy"
39999,"550","t",46595,2012,"Black","4.6","Gasoline","SoA","unsp","Alloy"
58750,"550","f",22714,2012,"Silver","4.6","Gasoline","SoA","unsp","Alloy"
64994,"550","t",30064,2013,"Silver","4.6","Gasoline","WSC","unsp","Alloy"
53882,"550","f",26075,2012,"Black","4.6","Gasoline","Mtn","Harman Kardon","unsp"
57800,"550","f",10807,2013,"Black","4.6","Gasoline","WNC","unsp","unsp"
49880,"550","f",40436,2012,"Black","4.6","Gasoline","Pac","Harman Kardon","unsp"
42955,"550","f",38272,2012,"Silver","4.6","Gasoline","ENC","Harman Kardon","Alloy"
60000,"550","f",29245,2013,"White","4.6","Gasoline","Mid","Harman Kardon","Alloy"
38997,"400","f",53688,2010,"Blue","3.5","Hybrid","New","unsp","unsp"
9995,"320","f",68070,1995,"Black","3.2","Gasoline","New","unsp","Alloy"
3900,"320","f",199000,1995,"White","3.2","Gasoline","ENC","unsp","Alloy"
5995,"320","f",119898,1998,"Black","3.2","Gasoline","SoA","Bose","Alloy"
3995,"320","f",107000,1999,"Black","3.2","Gasoline","Mtn","unsp","Alloy"
4990,"320","f",129482,1995,"unsp","3.2","Gasoline","SoA","unsp","Alloy"
9995,"320","f",84364,1999,"Blue","3.2","Gasoline","Pac","unsp","Alloy"
2000,"420","f",163798,1995,"Blue","4.2","Gasoline","Mid","Premium","Alloy"
3500,"420","f",143364,1995,"Black","4.2","Gasoline","ENC","unsp","Alloy"
5600,"420","f",83406,1997,"other","4.2","Gasoline","SoA","unsp","unsp"
4981,"420","f",167328,1999,"Silver","4.2","Gasoline","SoA","unsp","Alloy"
4900,"500","f",155502,1999,"other","5","Gasoline","SoA","unsp","Alloy"
8999,"350","f",127512,2006,"Black","3.7","Gasoline","Pac","Premium","unsp"
5995,"430","f",227000,2002,"Silver","4.3","Gasoline","Mid","Bose","Alloy"
8890,"430","f",76895,2003,"Silver","4.3","Gasoline","Mid","unsp","unsp"
8981,"430","f",117677,2000,"Silver","4.3","Gasoline","ESC","Bose","Alloy"
14448,"430","f",54925,2003,"unsp","4.3","Gasoline","WSC","Bose","Alloy"
13988,"430","t",99111,2004,"White","4.3","Gasoline","SoA","Bose","Alloy"
16974,"430","f",98471,2006,"Black","4.3","Gasoline","SoA","unsp","unsp"
13885,"430","f",87500,2003,"Blue","4.3","Gasoline","Pac","unsp","unsp"
12995,"430","f",115145,2004,"Gray","4.3","Gasoline","SoA","Premium","Alloy"
9981,"430","f",104204,2004,"Gray","4.3","Gasoline","SoA","unsp","Alloy"
13998,"430","f",153700,2006,"Gray","4.3","Gasoline","SoA","unsp","Alloy"
12700,"430","f",34414,2001,"Silver","4.3","Gasoline","SoA","unsp","unsp"
14991,"430","f",74437,2003,"other","4.3","Gasoline","SoA","Bose","unsp"
10900,"430","f",88178,2003,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
13995,"430","f",60837,2003,"Blue","4.3","Gasoline","Pac","Premium","other"
7488,"430","f",139260,2001,"Silver","4.3","Gasoline","SoA","unsp","unsp"
18999,"430","f",74100,2004,"other","4.3","Gasoline","ESC","unsp","unsp"
18993,"430","f",98939,2006,"Gray","4.3","Gasoline","Mid","Bose","Alloy"
18900,"430","f",81427,2006,"Black","4.3","Gasoline","ESC","Premium","unsp"
9995,"430","f",106000,2003,"Blue","4.3","Gasoline","ENC","Premium","Alloy"
14995,"430","f",64985,2004,"Silver","4.3","Gasoline","Mtn","unsp","Alloy"
15988,"430","f",55725,2005,"other","4.3","Gasoline","Mtn","Premium","Alloy"
7000,"430","f",136351,2001,"Black","4.3","Gasoline","Pac","Premium","unsp"
8985,"430","f",123261,2002,"Gray","4.3","Gasoline","SoA","Bose","Alloy"
8995,"430","f",103522,2004,"other","4.3","Gasoline","Pac","Premium","Alloy"
9500,"55 AMG","f",157503,2001,"Silver","5.4","Gasoline","WSC","unsp","Alloy"
10995,"55 AMG","f",104092,2002,"White","5.4","Gasoline","Mid","Premium","Alloy"
12950,"55 AMG","f",85271,2001,"unsp","5.4","Gasoline","SoA","Bose","Alloy"
8999,"55 AMG","f",137000,2002,"Black","5.4","Gasoline","Pac","Bose","Alloy"
5995,"55 AMG","f",208310,2001,"Silver","5.4","Gasoline","Pac","Bose","unsp"
17995,"55 AMG","f",48230,2003,"Blue","5.4","Gasoline","WSC","Bose","unsp"
22500,"55 AMG","f",48000,2005,"Blue","5.4","Gasoline","SoA","Premium","unsp"
13472,"55 AMG","f",115171,2003,"Black","5.4","Gasoline","ESC","Bose","Alloy"
37999,"500","f",69866,2002,"Gray","5","Gasoline","Pac","Harman Kardon","unsp"
4000,"500","f",138101,2000,"Black","5","Gasoline","ENC","unsp","Alloy"
10988,"500","f",87000,2002,"Black","5","Gasoline","Mtn","Premium","Alloy"
6995,"500","f",126417,2000,"White","5","Gasoline","ENC","unsp","unsp"
9995,"500","f",102973,2000,"Black","5","Gasoline","SoA","Premium","unsp"
8995,"500","f",115536,2003,"Blue","5","Gasoline","SoA","Bose","unsp"
11500,"500","f",95737,2000,"Silver","5","Gasoline","SoA","unsp","Alloy"
7995,"500","f",169000,2001,"Black","5","Gasoline","New","unsp","Alloy"
13999,"500","f",130819,2001,"Gray","5","Gasoline","WNC","Bose","Alloy"
13000,"500","t",117225,2005,"White","5","Gasoline","Mtn","Premium","unsp"
7990,"500","f",151939,2002,"Silver","5","Gasoline","SoA","Premium","Alloy"
18995,"500","f",94687,2006,"Gray","5","Gasoline","Pac","Premium","Alloy"
6999,"500","f",146000,2000,"Black","5","Gasoline","Pac","Bose","Alloy"
12000,"500","f",145442,2004,"unsp","5","Gasoline","SoA","Bose","unsp"
6990,"500","f",116818,2001,"Black","5","Gasoline","Mid","Premium","unsp"
10989,"500","t",81947,2004,"other","5","Gasoline","Pac","Premium","Alloy"
7496,"500","f",57809,2000,"Gray","5","Gasoline","Mid","Premium","Alloy"
8495,"500","f",116440,2000,"Black","5","Gasoline","Pac","Bose","Premium"
6980,"500","f",113201,2001,"Silver","5","Gasoline","WSC","Bose","unsp"
13999,"500","f",83661,2004,"Black","5","Gasoline","Mtn","unsp","other"
13999,"500","f",99160,2006,"Black","5","Gasoline","Mtn","unsp","Alloy"
14990,"600","f",79174,2003,"other","5.5","Gasoline","SoA","Bose","unsp"
9995,"600","f",92577,2001,"Black","5.8","Gasoline","Mtn","unsp","Alloy"
11995,"430","f",130969,2005,"Silver","4.3","Gasoline","Mid","unsp","Alloy"
17991,"430","f",71922,2006,"Silver","4.3","Gasoline","ENC","unsp","Alloy"
7995,"430","f",127937,2003,"Silver","4.3","Gasoline","SoA","unsp","unsp"
8727,"430","f",103389,2003,"Black","4.3","Gasoline","Mtn","unsp","unsp"
12955,"430","f",91262,2004,"Silver","4.3","Gasoline","SoA","unsp","unsp"
13995,"430","f",104499,2006,"Black","4.3","Gasoline","New","Bose","Alloy"
15994,"500","f",70572,2006,"Silver","5","Gasoline","ENC","Premium","Alloy"
8995,"500","f",125738,2003,"Silver","5","Gasoline","WSC","unsp","unsp"
10900,"500","f",73414,2003,"Silver","5","Gasoline","WNC","unsp","unsp"
15995,"500","f",81011,2004,"Silver","5","Gasoline","WSC","unsp","Alloy"
13995,"500","f",118726,2004,"Black","5","Gasoline","ENC","unsp","unsp"
16995,"500","f",81578,2005,"unsp","5","Gasoline","Mid","unsp","unsp"
18821,"500","f",83475,2006,"Gray","5","Gasoline","SoA","unsp","unsp"
15988,"500","f",143315,2006,"other","5","Gasoline","Pac","Premium","Alloy"
26900,"550","f",75312,2007,"Silver","5.5","Gasoline","SoA","unsp","Alloy"
32995,"550","t",50206,2007,"Silver","5.5","Gasoline","Pac","unsp","unsp"
38995,"550","f",43336,2009,"other","5.5","Gasoline","Pac","Harman Kardon","Alloy"
23890,"550","f",60023,2007,"Black","5.5","Gasoline","Mid","unsp","unsp"
19995,"550","f",96771,2007,"Silver","5.5","Gasoline","Pac","Harman Kardon","Alloy"
38887,"550","f",26272,2008,"Silver","5.5","Gasoline","WSC","unsp","unsp"
19495,"550","t",160517,2008,"Black","5.5","Gasoline","SoA","Harman Kardon","unsp"
32485,"550","f",69203,2008,"Black","5.5","Gasoline","SoA","Premium","Alloy"
30991,"550","f",63959,2007,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
25327,"550","f",101148,2007,"Black","5.5","Gasoline","SoA","unsp","unsp"
33650,"550","f",64856,2007,"White","5.5","Gasoline","WSC","Premium","unsp"
24995,"550","f",69698,2007,"Silver","5.5","Gasoline","Pac","unsp","unsp"
25495,"550","f",104519,2007,"Black","5.5","Gasoline","SoA","unsp","unsp"
37714,"550","f",15320,2008,"White","5.5","Gasoline","SoA","Premium","Alloy"
24995,"550","f",87684,2007,"Silver","5.5","Gasoline","Pac","unsp","unsp"
